               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,     train/lmmd_loss,       train/fg_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,       val/lmmd_loss,         val/fg_loss,               x/lr0,               x/lr1,               x/lr2
                  98,            0.035102,           0.0090334,           0.0016129,                   0,             0.62703,             0.79929,             0.44827,             0.49402,             0.29146,            0.039872,            0.010678,           0.0031001,                   0,                   0,          0.00078713,          0.00078713,          0.00078713
                  99,            0.028509,           0.0065878,           0.0030268,                   0,             0.63554,             0.80825,             0.45597,             0.49478,             0.28964,            0.040995,            0.010556,           0.0030564,                   0,                   0,          0.00078311,          0.00078311,          0.00078311
                 100,            0.040826,           0.0052212,           0.0061442,                   0,             0.62716,             0.82088,             0.45672,             0.50427,             0.30057,            0.040321,            0.010474,           0.0030107,                   0,                   0,          0.00077907,          0.00077907,          0.00077907
                 101,            0.037815,            0.014103,            0.002069,                   0,             0.60067,             0.81262,             0.46074,             0.50134,             0.29766,            0.039883,            0.010446,           0.0029513,                   0,                   0,            0.000775,            0.000775,            0.000775
                 102,            0.038195,            0.012757,           0.0014511,                   0,              0.6483,              0.8341,             0.45749,             0.50222,             0.30537,             0.04064,            0.010482,           0.0029422,                   0,                   0,          0.00077091,          0.00077091,          0.00077091
                 103,            0.060656,            0.026968,           0.0074616,                   0,              0.6615,             0.86696,             0.45714,             0.51002,             0.30454,            0.040016,            0.010443,           0.0028874,                   0,                   0,          0.00076679,          0.00076679,          0.00076679
                 104,            0.062985,            0.018976,           0.0061993,                   0,             0.68669,             0.93587,             0.44444,             0.51838,             0.31544,            0.039758,            0.010453,           0.0027778,                   0,                   0,          0.00076265,          0.00076265,          0.00076265
                 105,            0.062944,            0.014903,            0.011975,                   0,             0.63632,             0.87668,             0.45567,             0.51658,             0.31212,            0.038978,            0.010496,           0.0027477,                   0,                   0,          0.00075848,          0.00075848,          0.00075848
                 106,            0.038382,            0.017049,           0.0015496,                   0,             0.60981,             0.88977,             0.46569,             0.52248,             0.32194,             0.03889,            0.010443,           0.0026939,                   0,                   0,           0.0007543,           0.0007543,           0.0007543
                 107,            0.040188,              0.0214,           0.0018625,                   0,             0.62427,             0.85653,             0.47619,             0.52797,             0.31938,            0.039213,            0.010472,           0.0026596,                   0,                   0,          0.00075009,          0.00075009,          0.00075009
                 108,            0.042258,            0.014726,           0.0021318,                   0,             0.60697,             0.89624,              0.4632,             0.53092,             0.30933,            0.039716,            0.010505,           0.0026132,                   0,                   0,          0.00074585,          0.00074585,          0.00074585
                 109,             0.03354,            0.019341,            0.002942,                   0,             0.64592,             0.84492,             0.47277,             0.52975,             0.32396,            0.038444,            0.010445,           0.0025364,                   0,                   0,           0.0007416,           0.0007416,           0.0007416
                 110,            0.039002,            0.012367,           0.0023822,                   0,              0.6274,             0.86351,             0.47413,             0.53138,             0.31835,            0.038777,            0.010387,           0.0024875,                   0,                   0,          0.00073733,          0.00073733,          0.00073733
                 111,             0.03428,            0.013833,           0.0029539,                   0,             0.65615,             0.85633,             0.47814,             0.53381,             0.32464,            0.037256,            0.010337,            0.002525,                   0,                   0,          0.00073303,          0.00073303,          0.00073303
                 112,            0.053071,           0.0089995,           0.0090863,                   0,             0.67138,             0.85749,             0.47002,             0.52931,             0.31798,            0.037741,            0.010389,           0.0025135,                   0,                   0,          0.00072872,          0.00072872,          0.00072872
                 113,            0.037282,             0.01359,           0.0029645,                   0,             0.62822,             0.92139,             0.46246,             0.53776,             0.31874,            0.038805,            0.010447,           0.0025138,                   0,                   0,          0.00072438,          0.00072438,          0.00072438
                 114,            0.038511,            0.020042,           0.0055013,                   0,             0.63756,              0.9046,             0.45835,             0.52847,             0.31397,            0.038829,            0.010445,           0.0024528,                   0,                   0,          0.00072003,          0.00072003,          0.00072003
                 115,            0.036454,            0.013277,           0.0024739,                   0,             0.62258,             0.92034,             0.45497,             0.52996,             0.31131,             0.03799,             0.01046,           0.0024466,                   0,                   0,          0.00071566,          0.00071566,          0.00071566
                 116,            0.032322,            0.013722,            0.001439,                   0,             0.63461,             0.87158,              0.4659,             0.53557,             0.32941,            0.037346,            0.010395,           0.0024336,                   0,                   0,          0.00071127,          0.00071127,          0.00071127
                 117,            0.041977,            0.025508,           0.0023283,                   0,             0.64755,             0.89092,              0.4645,             0.53702,             0.32358,            0.037257,            0.010393,           0.0024489,                   0,                   0,          0.00070686,          0.00070686,          0.00070686
                 118,            0.028282,            0.010515,            0.001152,                   0,             0.66737,             0.88579,             0.46255,             0.53634,             0.33088,            0.037398,            0.010379,           0.0024486,                   0,                   0,          0.00070243,          0.00070243,          0.00070243
                 119,            0.040943,            0.025975,           0.0038938,                   0,             0.68806,             0.87727,             0.47208,             0.53955,             0.33502,            0.037484,            0.010367,             0.00243,                   0,                   0,          0.00069799,          0.00069799,          0.00069799
                 120,            0.057053,            0.022736,           0.0035149,                   0,              0.6795,             0.89782,             0.47016,              0.5392,             0.33146,            0.037464,            0.010364,           0.0024185,                   0,                   0,          0.00069353,          0.00069353,          0.00069353
                 121,            0.023326,           0.0098538,          0.00070215,                   0,             0.62704,             0.94543,             0.45809,              0.5366,             0.33247,            0.037213,            0.010384,           0.0023805,                   0,                   0,          0.00068906,          0.00068906,          0.00068906
                 122,            0.037918,            0.012081,            0.002367,                   0,             0.61569,             0.96619,             0.45726,             0.54082,             0.33587,            0.036862,            0.010317,           0.0023628,                   0,                   0,          0.00068457,          0.00068457,          0.00068457
                 123,            0.049298,            0.013631,           0.0050817,                   0,              0.6123,             0.95821,               0.463,             0.54707,             0.34387,            0.037022,            0.010289,           0.0023265,                   0,                   0,          0.00068006,          0.00068006,          0.00068006
                 124,            0.035435,             0.01652,           0.0015554,                   0,             0.61345,             0.97071,             0.45573,             0.54668,             0.33462,            0.036302,            0.010339,           0.0022821,                   0,                   0,          0.00067555,          0.00067555,          0.00067555
                 125,            0.044686,           0.0085347,           0.0073537,                   0,             0.63022,              0.8302,             0.49721,             0.54818,             0.33669,            0.036882,            0.010321,           0.0022758,                   0,                   0,          0.00067101,          0.00067101,          0.00067101
